datetime,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma,T3_delta,T3_theta,T3_alpha,T3_beta,T3_gamma,C3_delta,C3_theta,C3_alpha,C3_beta,C3_gamma,C4_delta,C4_theta,C4_alpha,C4_beta,C4_gamma,T4_delta,T4_theta,T4_alpha,T4_beta,T4_gamma,P3_delta,P3_theta,P3_alpha,P3_beta,P3_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma,T5_delta,T5_theta,T5_alpha,T5_beta,T5_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,T6_delta,T6_theta,T6_alpha,T6_beta,T6_gamma,focus_value,focus_level,Fp1_Fp2_asymmetry,F3_F4_asymmetry,F7_F8_asymmetry,C3_C4_asymmetry,P3_P4_asymmetry,T3_T4_asymmetry,T5_T6_asymmetry,O1_O2_asymmetry,avg_asymmetry
04/29/2025 17:58:19,0.39808180805881715,0.02959509614314009,0.008183062428564796,0.007428511905446772,0.09834875558591892,0.5505232259750261,0.017045674219400883,0.0008844964504712329,0.0036783574305033857,0.014428107172643607,0.4039970971510552,0.010511476901411822,0.0012846516321531295,0.03891953881075693,0.20850798540372428,0.42538374501099874,0.005362510000385063,0.0032061386488505214,0.06182557979696886,0.116873127503201,0.3261115242831028,0.010727006246882038,0.005464973938336257,0.010622774841899588,0.3067450143396098,0.35164806186702197,0.005700654190725601,0.002094442532269967,0.012780750269059208,0.30382825221852916,0.26325562354068766,0.1448079682233018,0.015514882515732646,0.09264386872587654,0.22499201431684424,0.46984265660307495,0.016086522301300858,0.0013291208277638983,0.0006954064008422497,0.1794479421751806,0.16708195367729226,0.007324714212405093,0.002965272324687124,0.0026174584997726747,0.6277776416334789,0.31141710887647617,0.006446366819880312,0.006061903180157626,0.0678567572947443,0.24506645296099924,0.47638781167024263,0.014829108897972829,0.003332190341575509,0.0031316844071808147,0.0568118825456252,0.33376617975237344,0.012083427155540873,0.004562089353260588,0.015048123471803208,0.10786649018499751,0.2897105169644039,0.07584518089637543,0.03477778857030351,0.10265023499920202,0.1675972185952525,0.40524238564995296,0.019876799349197453,0.009872427172597974,0.032019052381110434,0.04468337924540288,0.44680147544656285,0.03727900604517158,0.006934912476722941,0.00569932764208649,0.032021428059854196,0.17563730948500147,0.005000325785899311,0.0033130576960064464,0.008937011826330122,0.5287509820340834,1.6882995679240023,Very High Focus/Stress,-18.44757326100878,44.587190283431916,43.69862070117868,-38.099713715997176,-15.579622957742378,43.810878361625136,82.60444164015996,17.477570853955584,20.00647398820037
04/29/2025 17:58:21,0.2741318584339155,0.035967786198910556,0.020834762491698165,0.01401762951274283,0.12265878633572849,0.39300903101492674,0.027788985725343454,0.012597540992035146,0.021900933776292528,0.008867648223106577,0.4851564069872463,0.015184407533131852,0.0245529779008726,0.040044452547370726,0.047768865899356305,0.5160618093869431,0.039268582558580116,0.0297685130036418,0.08612178411611646,0.04672076124851338,0.46374945600986067,0.02477656138489417,0.03775111057135378,0.05101988455532401,0.10699321418716115,0.3546847040796179,0.24004881929105729,0.12424508453376044,0.07752784060153176,0.03793145791938575,0.4919545033055782,0.025697630152121412,0.017676428488721203,0.024362054124885964,0.024991869266793,0.34353612670666156,0.0674245078465859,0.05813440381374901,0.024684201057284832,0.04289084378734943,0.655425795640158,0.020344945677513552,0.013062905651334968,0.006861882031979794,0.0027043001289605603,0.5381471793324055,0.01573672927495663,0.033873602842998514,0.023062500042603802,0.009901168198481691,0.5925450519040054,0.010278071545198018,0.0022128493455117713,0.003347750425214111,0.0006121589656146944,0.523253965603808,0.012732530925445797,0.0026799630484340728,0.003245482340931395,0.008088741094352979,0.6194317264370103,0.005107846982164792,0.011601638036007708,0.005107924856709523,0.0010627320564281935,0.6303832160149745,0.029531664596073225,0.008427247468305827,0.01014754712262883,0.00029853373077948995,0.5759583814732936,0.019193519822197504,0.006203347351925401,0.002434377024857701,0.00040746730178225094,0.5547269578855432,0.08751093608730443,0.0048254384563166,0.006231142396505545,0.0565703256958336,0.559378173442223,High Focus/Stress,-32.181076510131376,-53.39259598429669,-17.654490592741055,63.30505815604964,-9.546936716811128,-31.420299727947747,41.25018583104148,15.200339724432876,-3.0549769775505013
04/29/2025 17:58:22,0.3798715008148109,0.016447536739463878,0.00482906371378011,0.0022491693398914436,0.1710491780626877,0.5219753268616139,0.0198218748542859,0.0012073005232757098,0.003228826812549763,0.005488749526885788,0.49910637534737085,0.013331215679950855,0.0010098908060171287,0.0013986256112237777,0.005919420770326721,0.4851288667090207,0.010768273811989729,0.0007110244175069057,0.0019171284410468379,0.002708047999191434,0.4564579330456997,0.009826372479795533,0.004078288130852897,0.004661574416219985,0.017828077768614618,0.4252043209563944,0.027426525217869334,0.035682780215423406,0.016504941929620872,0.01510347165299193,0.5021471619955139,0.0013071570347969526,0.00504767754460144,0.0031223467137625506,0.004898924824464134,0.6457017841050865,0.08385784033523945,0.01706313285090822,0.005533177587558122,0.02953396487379321,0.7026758223372288,0.11385622482515084,0.008001606754608566,0.013134524615642329,0.030362359914776885,0.44564384945326596,0.025971285239034157,0.003142479205951107,0.010409540391952828,0.012087222692646145,0.801979503407655,0.01288511129375388,0.0013473536740171317,0.0010816505705091796,0.0012142250226950895,0.6469858334024304,0.015152238391526563,0.00937650488902208,0.0038649011224975924,0.01647001121803711,0.6026744815478269,0.0128865922719344,0.004513790391645028,0.00456421961654198,0.007833399887571308,0.38622663714915395,0.0046184196596367084,0.0010288460450067504,0.0008396780528265248,0.0006213137621989499,0.5517855584183233,0.045223829204929046,0.00349085786047654,0.0003184703278995456,0.0004036113704870644,0.6569669708443785,0.16472670021236593,0.004957209135639463,0.007073810221019338,0.11805764181380134,0.16039737066143295,Low Focus/Relaxation,8.903594139597498,-79.48602338681961,74.3316568019387,36.15248448184636,-74.8718492304456,23.26204975895973,-4.6818579466403065,-54.47285634094048,-8.857850215312963
04/29/2025 17:58:23,0.2811480492245525,0.04091742141848689,0.008588443285182578,0.017500059386876335,0.2687030486275353,0.4704139119401702,0.0056746619262672965,0.01832656062531866,0.015369545376257348,0.01395472848530867,0.46799837948741163,0.009955520976272851,0.014332443424644781,0.009256938559904254,0.025470896475735576,0.4565034703748954,0.007425818778562404,0.01651510211734107,0.009833214490504536,0.013791869553048123,0.3308306996938334,0.04236981416163533,0.05940248463751507,0.07038455918285375,0.13483498187585183,0.535321079520459,0.05524187061744975,0.017990701698079006,0.011128259688997034,0.04389537901654627,0.5741552367672113,0.24373889768488857,0.00964794702164074,0.018271427591488688,0.027535135064460203,0.6052127418734788,0.06781959543271035,0.002316834251953861,0.0006293928443328015,0.00813136015687453,0.4947963341923898,0.019682834141196225,0.0027058364961687347,0.0020987635415498423,0.014006488364654538,0.3952119217938174,0.00592991177375681,0.002654865587234605,0.003199154593071941,0.006045635342733513,0.5542435606914059,0.007666950657403051,0.00126069789667563,0.000393286593509017,0.0002123743249431005,0.48024964024142236,0.007971316154560048,0.0035298239437417276,0.0027485711901101464,0.005442695688577264,0.5252975008292313,0.1917802213410405,0.039382185739416924,0.011191702012528322,0.002701148583281856,0.4703362506266082,0.05817682071984786,0.012639976136701231,0.007379298098914299,0.0025657711331242643,0.9126359058094095,0.08145239299037094,0.04062467140971946,0.007985277276233549,0.0016283225607923557,0.4169993697793252,0.1535268856797691,0.09151241878314138,0.020502665994477278,0.07132662973116281,0.3414979082770875,Medium Focus/Alertness,12.229758122946647,53.50830596360946,-31.575853948349575,-7.744928220912699,-47.36699095955708,56.84132284808818,-39.82611295085151,-52.53896639160013,-7.059183192078337
04/29/2025 17:58:24,0.5885566107474406,0.023431839469743226,0.007249026137244125,0.006393746425539419,0.0015591865468223087,0.5592821368300185,0.036786533198743844,0.010255753251413759,0.0069497613953642965,0.002069103178700204,0.557165630500163,0.03830189653822295,0.0101775368755737,0.007255990371709404,0.0025311231755399274,0.5546986827468955,0.03619923828943465,0.00993147663820978,0.006418435011214634,0.001918456068811493,0.5720302182265145,0.02677208509833081,0.00841342229163363,0.005467282825599308,0.0010997325580943266,0.5566516861088122,0.030012704334278006,0.01114338080498444,0.009910035264564855,0.0011719505435322656,0.5651234153365741,0.03463907285005131,0.01072046517441086,0.0074752276925867545,0.001618987040330518,0.5787307033933554,0.011341214200665506,0.00805881752612153,0.0023817339687649294,0.0010346792204806161,0.6095824387316152,0.02883523422154993,0.0076986365088415,0.0037529091052599865,0.0021377285699304923,0.5658238481140785,0.03240107659483724,0.008289202726533492,0.004758549588343032,0.001131894974645107,0.5840656772495987,0.042521426739092615,0.0032797662438901138,0.0021220791419005692,0.0006117206756191372,0.5494791271124654,0.041454016697235155,0.009826039236969897,0.0056568291323450945,0.0007610800886973396,0.5265741792522993,0.03080809464395345,0.007001382815752023,0.004441036361398598,0.000907904621468258,0.5790073350196187,0.03231900461986294,0.0058108581917040445,0.004243535220303003,0.0006421636523113577,0.5253265482480272,0.019580898086844812,0.010540456355217965,0.004166483203899979,0.0006876041999435857,0.5720916306721112,0.028673509422207307,0.00846651268454592,0.004165319799773661,0.0010781238551145719,0.15832582855464084,Low Focus/Relaxation,0.3827889456566491,-13.959124606735426,-15.61334109964535,2.2857818051117307,-49.94941365977159,12.789610321159731,-9.47206986733054,-28.92488032042797,-12.807581060247845
04/29/2025 17:58:25,0.4777404203278139,0.023080819314557164,0.006195073079556002,0.005591530022325878,0.005480511550691754,0.5229175382770818,0.02353559984198384,0.00777574063101574,0.005203858872390798,0.0039054327684598903,0.4910607988203834,0.020377300076161592,0.006616593079648868,0.004402978271237794,0.004813349625435776,0.518117578090043,0.024010953472268913,0.007142339396862085,0.004509411719331529,0.0032454608575854236,0.4980885643972068,0.02979504265556345,0.011197941468752767,0.0057143100012722,0.004370606028029914,0.45272323265098724,0.10170586466995327,0.026040603595192748,0.005586396568384116,0.004613986435724587,0.5044160125434043,0.03447141788313315,0.008076673368989071,0.004891716978232387,0.0017521456821751212,0.4190793647032647,0.041854554087930984,0.006235250904929312,0.002674065720357252,0.031935135177172114,0.37473347569685,0.03510264626627283,0.011287175362421922,0.005846620034675104,0.048657212620152684,0.49919944463620014,0.02912206008105648,0.009196121701059304,0.004817250677786775,0.0024105860396648367,0.353876238556879,0.09650009319198487,0.008791381986363088,0.0061279089482652906,0.010933724520685282,0.4408083932583347,0.02572756201668062,0.010386571027398355,0.002785104453564184,0.0019277787667181243,0.5331702186861406,0.034629539647950715,0.00735532752105815,0.00629658111669507,0.002622758276267775,0.4489661129449231,0.020495767413587603,0.0047295718836861955,0.0034005268321707716,0.002005555427580738,0.5131817116008247,0.06882881370425575,0.007941072458976944,0.0020838947450418127,0.0022886754343874427,0.4442234581341831,0.021454639015366626,0.007539162827996509,0.004340886698826221,0.008579616657706879,0.12872706901386322,Low Focus/Relaxation,8.053923530886122,-39.85832985943024,-7.1023245249477505,-28.831192555254965,-8.317827454737294,-6.480991220763076,-1.234250401525336,-25.345992582850364,-13.639623133577864
04/29/2025 17:58:26,0.41658822283100416,0.00032565921014945215,5.4232937155751315e-05,8.060516538555622e-06,4.641857461794667e-05,0.4162666585317535,0.00040131321447759387,2.3603440087688762e-05,3.563872691312379e-06,0.0011114251428881367,0.4161371472923839,0.00040466557168778827,2.4480150169759317e-05,3.504174551243278e-06,0.001479996985304849,0.41618219578998317,0.0003650281142761357,2.488832213100559e-05,6.38364125124333e-06,0.0009388274073494053,0.4177271632492583,0.0004821730092926726,2.257948299129187e-05,1.0466666219020075e-05,4.22276367170183e-05,0.4171711800444126,0.0004014564734742304,1.7913547373772945e-05,3.6470199736882684e-06,2.8132225395571376e-05,0.41624258474105313,0.0004272083791852876,1.9384056667465038e-05,8.521536717506656e-06,0.0002906508053698541,0.4190130745649708,0.0006631669766541135,0.00015095936912589667,6.823098743897138e-05,0.0015552057276780593,0.41536390609345925,0.0016155789530047288,0.00018065024253458955,6.406330764532604e-05,0.002121488777931939,0.41772961516384205,0.00043886631144381165,1.6674804728066698e-05,6.802991080642574e-06,0.0001255374001754681,0.4162927694365085,0.0009828130741332557,0.00031632163137197716,0.00037382355775376203,0.0019818738524292412,0.4222842810708969,0.0010605291907885687,7.342570722951129e-05,2.9596131911729298e-05,1.5297413171060827e-05,0.4173639181856593,0.00044933989575979185,1.9455833744052753e-05,1.4366938339029318e-05,2.918637380644001e-05,0.41769901497037226,0.00048645050871016804,3.223777984902827e-05,3.8984558864938874e-06,2.0121766497337663e-05,0.41821868283855934,0.0005513534301137999,8.653636458385073e-05,1.535830275425254e-05,0.0003181597777288284,0.4170409302263943,0.000678645455763756,5.5230747773310853e-05,2.3929855618482136e-05,4.354565643692577e-05,0.025381170580937366,Low Focus/Relaxation,-1.823304119714219,11.522811643023985,37.08815467457726,-8.953562371132795,62.32138108089143,7.513415106706778,-47.900055542026536,-45.715828974467904,1.7566264372322484
04/29/2025 17:58:27,0.4944455798641516,0.05547714013802567,0.017289284515518807,0.010769810565203921,0.0012378683337392134,0.4924550735860739,0.05607494872124907,0.01773800520562888,0.011398908425394242,0.0014698113147804067,0.4922448554851112,0.056146984982009665,0.017879448377942395,0.011581739944869893,0.001559154073500089,0.4920926585590386,0.05590155882418898,0.017554638870583898,0.011071474938461133,0.0013438361296801244,0.493245166096124,0.0534647095310007,0.015640095702852467,0.008852797465151335,0.0008527937452824402,0.49352898550161906,0.05320720395385904,0.015198096746939602,0.00833685974784758,0.0007600141426319911,0.4935426965579351,0.054746289847512467,0.016604000511112462,0.009878256607913262,0.0010495876425099073,0.49645250810474806,0.04493139025963985,0.010812130548503775,0.004997336625078052,0.0006179751583150987,0.4933707964622991,0.05149187186263231,0.01523740867786427,0.008831207496764564,0.001093015857345603,0.48994392452874014,0.05348364337449119,0.015949494706600932,0.009488331869544552,0.0010227810545686837,0.4913138518569917,0.037457297932699585,0.007895523925511237,0.003526802587804272,0.0005252810773393934,0.4891515290598225,0.05016092995893526,0.013966848715911128,0.007417225389044065,0.0006905391030070899,0.48973071770144494,0.05252520326737353,0.015170658525718804,0.008530707774864647,0.0008019587642729503,0.48990936177202166,0.051937505657424214,0.014975204822373883,0.00826227860925785,0.0007766682279738137,0.4887659376340644,0.04537224374234662,0.010944980253940088,0.005443631798756266,0.0004937582586093231,0.4912368189279911,0.05268012218729976,0.015998868661143393,0.009314775275108888,0.0009546110137671948,0.13519812120766073,Low Focus/Relaxation,-0.3971175872571559,1.4332842517682824,-0.7615513101803164,-16.987932457865167,-27.770658244552227,2.0105546274963206,-2.6571148495755046,15.548594875260518,-3.697742586863157
04/29/2025 17:58:28,0.33843515112923583,0.0016122250172459756,0.0012117843469626056,0.0014615974386849161,0.13568725717593713,0.3762642181656609,0.0007370783215715888,0.0002489790152069758,0.0005049184398241932,0.06130048654583105,0.37036764954846985,0.0005481891475207041,0.0002979261236706397,0.00033302619507559987,0.08540758945639876,0.39078155784026386,0.0004761421726308312,0.0002477141472995265,0.0005660373419403946,0.03627247205219762,0.3795253465860986,0.0008296257737952044,0.0002259772067505664,0.00033236271453976395,0.04779556868016036,0.37081240582921976,0.0007719328744283211,0.0002799922871330664,0.0005463598784175742,0.0670180709130223,0.3987648437684023,0.0007154426459811768,0.000514322272734535,0.0009157609663145394,0.007205367179889578,0.22960412573678282,0.000806741954259272,0.0001572696946148671,0.0001043792705549605,0.3776577821844752,0.12570659285698685,0.007899107441737878,0.0007260921835389991,0.0007855324170970794,0.6085423269643835,0.38759888783732893,0.000620629724009516,0.00025217825457953143,0.0007002271043096046,0.037092399128712726,0.2744830347705442,0.0039033456863402922,0.0006706471255704466,0.00013278937638615913,0.27282713350565213,0.375194186407237,0.0016497855408427618,0.0008519222881897303,0.00047170068564660164,0.09317290000295088,0.39312490315860626,0.001083418672387976,0.00041625433201710865,0.0007623632003848147,0.03216071734781543,0.39606297752947545,0.0025986104138266885,0.000704830215665753,0.0003257544484101142,0.027509348792475467,0.3212035273496038,0.004159913430470637,0.0012336882701474538,0.00017571712189961016,0.18385605224069107,0.31054915208651007,0.003367488828906484,0.0011155932464480215,0.0005732010692346816,0.2043117642676827,0.4048480472581686,Medium Focus/Alertness,-8.949835169608296,-10.675560688036828,66.05489512001702,-64.39291789599427,-11.90587180991649,34.20010930372035,-45.6532963372003,-27.281558486652518,-8.575504495458917
04/29/2025 17:58:29,0.3108695918659253,0.0011040039141878345,0.0015363902667686077,0.0037300797769755163,0.22265026173726074,0.38085915429525696,0.0020961191958550063,0.0003848334091952104,0.0013961943609039898,0.08344245960722807,0.35421056877623425,0.00200515234114299,0.000326165071119202,0.0010093078891173092,0.13454525152705926,0.3944115129931257,0.0011859726124826182,0.0004977164181943158,0.0008369126731569642,0.05458638203764412,0.36658205625096474,0.0020910767112879555,0.0008546522146010749,0.0013779302196461757,0.10097805812066438,0.3535033334117978,0.000586154824520631,0.00026262295613394465,0.0009481333126420952,0.13431979079287815,0.4091777460396687,0.0019421776686221414,0.0005818455657727427,0.0014540333979443047,0.010837114597839018,0.1420340237051416,0.00032762932664251893,0.0002542878831350732,0.00026585534437755627,0.5837525065625951,0.07877859699642688,0.000537826733038787,0.0001869150770927665,0.00071508744675063,0.7303843539201902,0.3769669986454774,0.00036951758289171247,0.0013224733793488275,0.0016182024616323107,0.07594047300423257,0.10641500871934886,0.0011623122751867685,0.0004562974238657201,0.0004849527652269501,0.6598978848680482,0.32566636096023105,0.0017168023964038042,0.0003644923239648454,0.0010261302467635047,0.18151297729584823,0.3853139065241356,0.0011721233966696908,0.000550703776681904,0.0015727016458122061,0.0687016467990443,0.34939369117235425,0.0021177082988817356,0.0006461076030728583,0.002293377541896193,0.11903126211402036,0.2165591508468417,0.0007395353940727114,0.0005329421060121473,0.0009252131224454847,0.43088301651125843,0.26062180318446376,0.0012687811455681479,0.000419280750993046,0.0011643763881080788,0.33248401899081365,0.7417297883824173,High Focus/Stress,8.251541979395583,52.98867047028829,51.062899318539145,15.270252495022929,11.184971564706473,-38.89200469666092,13.548981652715492,9.598025951639679,15.376667341955834
