datetime,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,Fp1_delta,Fp1_theta,Fp1_alpha,Fp1_beta,Fp1_gamma,Fp2_delta,Fp2_theta,Fp2_alpha,Fp2_beta,Fp2_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma,T3_delta,T3_theta,T3_alpha,T3_beta,T3_gamma,C3_delta,C3_theta,C3_alpha,C3_beta,C3_gamma,C4_delta,C4_theta,C4_alpha,C4_beta,C4_gamma,T4_delta,T4_theta,T4_alpha,T4_beta,T4_gamma,P3_delta,P3_theta,P3_alpha,P3_beta,P3_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma,T5_delta,T5_theta,T5_alpha,T5_beta,T5_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,T6_delta,T6_theta,T6_alpha,T6_beta,T6_gamma,focus_value,focus_level,Fp1_Fp2_asymmetry,F3_F4_asymmetry,F7_F8_asymmetry,C3_C4_asymmetry,P3_P4_asymmetry,T3_T4_asymmetry,T5_T6_asymmetry,O1_O2_asymmetry,avg_asymmetry
04/29/2025 17:38:15,0.4187534270653975,0.00028790904823300113,2.704080185287788e-05,1.5516981952909123e-05,2.886181957364898e-05,0.41608045224029994,0.0003411180578121273,1.0182516179819962e-05,1.919962622578259e-06,0.0005250881202176534,0.4165675600889137,0.0003322994733621644,1.016751177597386e-05,1.944178853663549e-06,0.0008123258008092033,0.416597181493305,0.00034333369966371073,8.861045650869614e-06,2.580612417619073e-06,0.000276765080646132,0.4165225966439579,0.00035366617142502477,9.064169123906293e-06,1.3548123145314172e-06,1.0440880510220696e-05,0.41676695139563774,0.0003394766534950599,9.462457114440237e-06,1.5394277104248914e-06,4.5851643844488675e-05,0.4166528091690525,0.0003599426824476844,9.467893879061434e-06,2.87828119521464e-06,0.0001507860703838745,0.41660226040231085,0.0003283944025684323,1.1923359709093032e-05,1.429388460486325e-06,0.0007691351810617847,0.41558156428480153,0.00034790676556171503,9.224514445160831e-06,2.1319754728071335e-06,0.0014320924782139062,0.41667757051269183,0.00036224329505620657,8.647327671619844e-06,3.753376485739421e-06,2.175290474437752e-05,0.4167810330031028,0.00036652228502654613,8.292245731792949e-06,1.105356344248146e-06,0.0003303936901843559,0.4164510541898955,0.0003625245526569632,9.020298374192443e-06,1.1520628482328086e-06,1.3322113864915298e-06,0.41678834192512787,0.00037149984075605464,9.80611391200839e-06,1.9371365283932067e-06,2.2250431863535295e-05,0.416699139545928,0.00036082795445767526,9.165117257938744e-06,1.3921538688313556e-06,2.7161772560516228e-05,0.41676192918595645,0.0003557613962571509,9.28436389315946e-06,1.1397667944646318e-06,6.681793426259824e-05,0.416639362540135,0.0003595299055295332,8.508605359425838e-06,1.4538894434727328e-06,3.0222634611119374e-05,0.010756784563091296,Low Focus/Relaxation,0.07373161294272336,-2.1498139240784435,50.63738349429131,12.761780424106275,-4.205347509542443,4.529705613292541,7.084512371457956,-0.6463414024714654,8.510701334999808
04/29/2025 17:38:16,0.4177632493095146,0.000849922667292527,0.00031688315876870273,0.0002981078606835563,0.00014797263364096802,0.4166114225670917,0.000332828578446884,1.2349038939866942e-05,4.5973400911654584e-06,0.000602006148949165,0.4163753179756533,0.0003341793920280351,1.2187960034250544e-05,5.478765000773235e-06,0.0009372132766649237,0.41685507290987395,0.00032732349705466915,1.1179099901554586e-05,5.76513477401667e-06,0.0003258051016958642,0.4167220205990109,0.0003244345309333269,1.132626559627121e-05,2.491596104741778e-06,1.2596883473514804e-05,0.4165482680917679,0.0003422220864324643,1.190689192088628e-05,2.4384369256947295e-06,5.798167885580044e-05,0.4160430316424282,0.0003361444103004381,1.1206449101136482e-05,6.397815511437548e-06,0.00019230094905230843,0.41589778855711207,0.0003408414757745846,1.3077887150861552e-05,2.125970500872237e-06,0.0007594961081600339,0.4159132108910034,0.00033866845765890077,1.333619421719183e-05,2.4582026663908678e-06,0.0016456548581875155,0.41681107936228246,0.0003250798458311237,1.07226028909432e-05,4.122810176346338e-06,3.2962651242694334e-05,0.4164709300007879,0.000337863814373185,9.132364379281268e-06,1.5635607671829212e-06,0.0003297716878286045,0.4163762177625462,0.0003327118012076378,1.0555522754948644e-05,1.902258875216032e-06,1.7329115353207299e-06,0.41641440860806533,0.0003271430129087129,1.0697536267056846e-05,3.3207797681161823e-06,2.555750482531743e-05,0.4163822330234753,0.0003297205823955834,1.0665637261507265e-05,2.6661753872740666e-06,3.190459112275541e-05,0.4164167928550782,0.00033265709141717633,1.0025756051112939e-05,1.6030243767310371e-06,7.32332334348356e-05,0.4164637159144539,0.0003230306558434734,1.2628410882051027e-05,4.10413528030028e-06,3.946910127035454e-05,0.04111940502952332,Low Focus/Relaxation,0.6564735393529977,-2.4991279131400157,93.18476928930069,-0.9779142523680111,-7.228598812886494,2.206416448682037,-8.277797264356872,3.0924993823593607,10.019590052117962
04/29/2025 17:38:17,0.4137734218284188,0.0006028526308663628,0.0002568978129161142,0.00021250466467605616,7.931612138453189e-05,0.41335755439208405,0.0006814331625854615,0.00023980977258999218,0.0002735186802547752,0.0007651924289127684,0.41306798400670625,0.0006859770235846306,0.0002317051036707662,0.00027077071746394024,0.0011209471568006794,0.4135973696261001,0.0006803216515287851,0.00021713575808516176,0.0002547746382130431,0.0004591610532725675,0.4138831188113601,0.0006680103609302735,0.00022765658943657127,0.00023126288884251425,6.519559527025112e-05,0.41367940600212316,0.0007403729885806688,0.000212837280970378,0.00023656788034837837,9.322739595213159e-05,0.4137553101781821,0.0006847913758858556,0.00022055489898325985,0.00024105160372925698,0.0002822204170944669,0.41339018325039734,0.0006831189633591635,0.00020990520222259116,0.00021643439412921355,0.0007179005148847435,0.41293544547541033,0.0005419203244843161,0.0001770642083279204,0.00020234830906408466,0.001758917289514492,0.15185503695347333,0.018113958978571622,0.026198190501943785,0.09049172063908086,0.3683233628573513,0.020272874629621965,0.032535694641499156,0.04054090201592004,0.13580749491117478,0.5698871182296837,0.026626008282054813,0.030811609711930903,0.039873560955720554,0.1418521272463889,0.5521692631205224,0.045099526989914984,0.05197749129146151,0.04007178318331681,0.035596220316473436,0.6513696173856268,0.046300508058992045,0.05019076417032292,0.04049909538461842,0.04379084143301597,0.637762854965016,0.005879824177006537,0.031659819177234,0.07508144064684812,0.10666092967612187,0.5618585718052509,0.00705993429205619,0.00299308417647139,0.052938367913983084,0.20343556763241583,0.48708763415907536,0.2691494689303111,Low Focus/Relaxation,1.718857522269122,3.364248508725556,8.388025081634023,8.486715745296355,0.8298769096236261,-98.33031511802585,-13.833527393376945,-29.920561410802538,-14.91208501933208
04/29/2025 17:38:19,0.4174742004825039,0.0006470438086519107,0.00012042955573971566,8.847125903131688e-05,0.00011484592413967568,0.4164176371043319,0.0003260801869649325,1.3108976187904873e-05,2.1519628931415264e-06,0.0006952268413960512,0.41623461185163346,0.0003244741242468148,1.222716549141539e-05,2.5403142626346465e-06,0.0010509333549946138,0.4166729677824213,0.00033070265258684756,1.061929624840602e-05,2.8022973716121936e-06,0.00038597826888479196,0.41687116845472233,0.0003254662606095722,1.0533697211650004e-05,1.6880945838308276e-06,1.1402406704714906e-05,0.4167981428939823,0.00032883735517072156,1.1350095211137732e-05,2.1532468533252234e-06,5.741691407774998e-05,0.4167618453944296,0.0003271849830894829,1.0081163682474352e-05,2.5990992411501484e-06,0.00020367955959843585,0.416255164273011,0.0003482365948987846,9.696161823679706e-06,1.030432600783175e-06,0.0007591814185504285,0.41572283560343165,0.0003421919397522962,8.272480077601875e-06,2.08755367549407e-06,0.0018239330759788823,0.41666622810467446,0.00033964409358532265,9.549918248133087e-06,2.1426767023562555e-06,3.6571742130077524e-05,0.4163967943877153,0.0003438427223370595,8.670095057136994e-06,1.1871276619846736e-06,0.00034236384941008723,0.41664631212443204,0.00033789751108322195,8.675778878419254e-06,1.4445872681523445e-06,1.419935829466271e-06,0.4165142437485863,0.00034159949712990554,9.983471165975351e-06,2.1681079035200685e-06,2.5811580132665367e-05,0.4166867787401142,0.00033282834923612344,9.716432885250128e-06,1.8686520104109842e-06,3.538907734273693e-05,0.41657232119705423,0.0003459088468927134,9.3482696172961e-06,1.2944859647840583e-06,8.251720167084118e-05,0.4166670401854579,0.00033445636202679885,1.0430623525049665e-05,2.315523399648566e-06,3.843958314781948e-05,0.019695541748344675,Low Focus/Relaxation,3.480445869187849,-3.7306056633840496,83.79337767969373,7.923146078036589,-0.032767569413781734,2.7061444510248016,-2.190409939025622,1.9311251665472182,11.735057009083341
04/29/2025 17:38:20,0.4150693296266078,0.000942912256434874,0.00035534391019633767,0.0003409036216868345,0.0001994517279177724,0.4166856772510169,0.00032159191799768555,1.1022386068076048e-05,3.405877422769687e-06,0.0006870464423152782,0.4162421388382774,0.00031498304598032525,1.1321231335782215e-05,2.5662505128015485e-06,0.0010548220222277506,0.41667037329311285,0.0003174351118896315,1.1273537384605744e-05,4.0944039125717345e-06,0.00037375680039534326,0.41682252262432107,0.00031519633521428884,1.115264811071123e-05,2.7016064803085715e-06,1.1218496519055825e-05,0.41718808438580646,0.00030549541271438825,1.0975649102508377e-05,2.9146581691416595e-06,5.480844671649207e-05,0.41662297534907294,0.00032161006519392427,1.1701180183585986e-05,3.5306258759307017e-06,0.00020007356663888438,0.41659660295283923,0.0003174554651941854,1.2109484286545694e-05,1.7871004850233192e-06,0.00075571761730899,0.41601014010895954,0.0003242647551712228,1.0340981634053476e-05,3.739765996021294e-06,0.0018524175180235352,0.4167993760318244,0.00031899372023861316,1.1309799194970705e-05,3.281385835200641e-06,3.177034491752722e-05,0.4167574984348187,0.00032652472508339775,9.865335252286435e-06,1.5373288972805854e-06,0.00033329047374998805,0.41690015557148397,0.00031817152843689457,1.1388400445700943e-05,2.6916257193104295e-06,1.5454760813235452e-06,0.41692425997358695,0.00031824945934451966,1.17738715934297e-05,3.0713111807313016e-06,2.447105946423118e-05,0.4167970790697025,0.0003199819822802766,1.118331272291592e-05,3.639199202481302e-06,3.366697382649924e-05,0.4167187156976341,0.00032195037523775877,9.466004226065341e-06,2.0308372269112853e-06,8.289045132101607e-05,0.4168010380602544,0.000315301280667341,1.0337000986906945e-05,4.745587778911434e-06,4.038815941888969e-05,0.04090418974207955,Low Focus/Relaxation,-1.3374972472208666,0.7998763144645038,93.84997224818838,7.877353898787232,-7.166105832203113,1.700844549797819,6.498479882700672,8.316538997844685,13.817432851544915
04/29/2025 17:38:21,0.4162463941906763,0.0003514888782100303,1.0286097870890336e-05,2.0631773443315465e-06,3.28261984007768e-05,0.4149851033987893,0.0004059567748520555,1.3150648123316624e-05,2.331444438874128e-06,0.0007293994864788306,0.41498244109681,0.00040268798985477463,1.3798566324260293e-05,2.1781770088538035e-06,0.001117030165202572,0.41676181570231147,0.0003388023949849205,9.232972484832328e-06,1.9189826523715797e-06,0.0003958707357653965,0.41649758652391955,0.00033106692737529676,9.019406739528957e-06,1.1853358221810654e-06,1.1371489724990173e-05,0.4165554923700757,0.00033121586398358096,9.812833606319945e-06,1.6493618647334687e-06,5.4421737851049234e-05,0.41702063405904705,0.0003314709147030923,1.0293387593427246e-05,3.0223967076763813e-06,0.00020037142111980043,0.41692356033618216,0.00033309180983364804,1.2004228239201304e-05,1.1991634361472546e-06,0.0007610398431157242,0.4164314294640003,0.0003340262109203087,1.0451305752147134e-05,2.2234268339512976e-06,0.0018378511255896406,0.4171468586112912,0.00033808857353294033,9.135972257099238e-06,2.802604139574613e-06,3.3703120227780245e-05,0.417083199372557,0.0003493188465600634,9.542706221269286e-06,1.0789779772533901e-06,0.0003345037576280586,0.4171485732745733,0.00034084085955601455,9.275760958095496e-06,1.0201047703039632e-06,1.3348240486852587e-06,0.4173224022215987,0.00033607733894129333,1.0204975608814317e-05,2.117649943810064e-06,2.6662361466756073e-05,0.41711469195619794,0.00033864611001860036,9.577188758755742e-06,1.6723455835009388e-06,3.5069908531679196e-05,0.41725231631279536,0.00035096045699872113,9.694181184921047e-06,1.0409510083868273e-06,8.247716189353158e-05,0.41721135162542267,0.00033352675582953183,9.941986726490817e-06,1.7050573448770315e-06,4.1266886460626855e-05,0.005032580082508778,Low Focus/Relaxation,-2.404219248037954,-4.2131305262673076,5.395366515235957,6.915544683339407,1.4185281969538193,5.9570430792996225,1.30535252881594,-0.6070789285205554,1.7209257876023658
04/29/2025 17:38:22,0.41420325707101513,0.0012151091942907417,0.00046422961879742755,0.0004211232709817114,0.0003041050116840851,0.4140516417019922,0.0011643454512365987,0.0005139247445014947,0.0004322486477126058,0.0009680310150676464,0.4137608745058627,0.0011758656129575102,0.0005066570876960475,0.0004399493350496133,0.001332825828039732,0.41405278741409063,0.0011798951265210348,0.000492846156247883,0.0004360219539303691,0.0006338623216858896,0.414235040129707,0.0011807864451855296,0.0004940457098952392,0.0004279462139326223,0.0002760233476435541,0.41411604200928076,0.0011735565284105214,0.0004881779984589275,0.00043881447164513114,0.00031512781570447175,0.4142795909768898,0.0011707576810360565,0.00048135657793042965,0.0004078968005794162,0.00047765185686965,0.41433607531491023,0.0011632466493843598,0.00044540283893268825,0.00041827547964565714,0.000983868955072669,0.41359187504836337,0.001062083957429324,0.0004226287868965052,0.00037185827788191174,0.0021027850756501413,0.41418028058480466,0.0010562397685727355,0.0004265256956595803,0.00038440025315610916,0.0002493678662784933,0.4142763272029758,0.0010979534653311192,0.00041885696281782883,0.00038465490098149753,0.0005736210253956401,0.41428888324013025,0.0010731381448426931,0.00042302662113033256,0.0003749082874509964,0.0002420540742933326,0.41442169410713464,0.0010602134355075761,0.0004224479709037822,0.0003712084966595974,0.00025591469159502955,0.41411098290915194,0.0010717628311398227,0.0004182582638556884,0.0003760051716787163,0.0002712742991127611,0.41413900570467055,0.0011028498280277541,0.00040738193774613287,0.00037997452147578025,0.0003263171925525215,0.4141560713277049,0.001071546791585214,0.00042110818368254526,0.000364116239349434,0.00029415929813429487,0.2575661331280466,Low Focus/Relaxation,0.7121091691195697,0.5973905319536394,-2.9899970510799614,2.6236431206556556,-0.49527730341876786,6.039426461542565,0.1588260857267935,1.3173203156113784,0.9954301662638589
04/29/2025 17:38:23,0.4118109348579577,0.0005500850761684828,0.00041709838768396444,0.0005443549162364115,0.00033668013617107394,0.41658139851887743,0.0003503248006736744,1.4983369387004474e-05,5.879715231489758e-06,0.0007214200677386923,0.4167259378823729,0.0003591060297502204,1.4802627748010356e-05,5.9949048982557774e-06,0.0011059677283850875,0.4169152444475618,0.0003452535464225995,1.3602565635432589e-05,8.769452212366666e-06,0.00040432572266624285,0.4171913140000464,0.00035018209299802886,1.3608818825371908e-05,2.37964145502271e-06,1.3959284123041085e-05,0.4173760188793715,0.0003359188493767795,1.4452428238776852e-05,2.723357317762385e-06,6.022259705102759e-05,0.4168947365441692,0.0003478126035131201,1.2332810593566207e-05,6.350714684531519e-06,0.000204984665044796,0.41677755840035247,0.00034894540790419027,1.3471573962406652e-05,1.6393475457925077e-06,0.000789385816481201,0.4159140180232598,0.00033495045809892027,1.646582060059798e-05,3.949881024276277e-06,0.0019318466906724677,0.41686199286353914,0.00034271356377769854,1.2665420954326958e-05,5.317878979931992e-06,3.1353757145737027e-05,0.4166719959855031,0.0003206039300822307,1.1603057903597695e-05,1.6304079049880974e-06,0.00033528941952046276,0.4169105026092826,0.00033636073519947396,1.2647783594452442e-05,2.3786573081088174e-06,2.7657822139482182e-06,0.4170180187258385,0.0003393450455977932,1.2160502031074922e-05,4.351187065262862e-06,2.6819987584606933e-05,0.41691157206402746,0.0003396573715738914,1.335987758730263e-05,3.19854737569122e-06,3.639832504116926e-05,0.4168370998046104,0.00032500510497715464,1.2010842936475934e-05,2.5731487332195124e-06,8.611212573056305e-05,0.41686894177314304,0.00033642057764688365,1.524963958249959e-05,5.5158189681928795e-06,4.785098032660893e-05,0.08118346070387429,Low Focus/Relaxation,0.6068006995866141,-3.006314763832237,93.68352192833656,-10.00169414171897,-4.307997687167871,-1.3305355625797588,-11.27005323421902,5.317289469813524,8.711377088527357
04/29/2025 17:38:24,0.5643255997196612,0.04552618863507327,0.013280870550670638,0.008759565882626252,0.001767668921893323,0.5612424991529886,0.0484366936647135,0.015397726440156185,0.01111463336230838,0.0024868191655964085,0.5605129204275519,0.048773120842156605,0.01570925703738073,0.011674532772594424,0.0027358370490016383,0.5633717243222355,0.047275848430588956,0.014373679569655138,0.009500347754446208,0.0018455709935031926,0.5678218807726227,0.03966252963370724,0.010200672093476052,0.005559748576603652,0.0008994363991176704,0.5697856804103979,0.037763070589781664,0.009020053386122216,0.0045157960380224,0.0006779690979986866,0.5648197616423019,0.04550704819872421,0.013250200598374022,0.008302310978167112,0.0015425672749899005,0.5621549298585742,0.02302233068538782,0.004397047061579807,0.0018935494249099575,0.0002508607197020573,0.5687424576252943,0.04035737964778505,0.010238499877324628,0.00530615429792376,0.0007940480147932647,0.5659936577694016,0.04235121011490832,0.011775401190787783,0.007168241102004162,0.001340749440367336,0.5644096565607751,0.02295175802295198,0.004210898272839386,0.0017676576384381539,0.0002350269320595889,0.5682989845943719,0.03599140183657604,0.00867886910876852,0.004510402887817054,0.0007144619149508468,0.5681771727471956,0.04070535147109314,0.010520305540237886,0.005684105801055864,0.0009220138322451651,0.5670631642570294,0.042305086610213795,0.01142749568480095,0.0064383922485609785,0.0010517344198035157,0.5677231503928223,0.029484037658928722,0.006249455175878721,0.0029189150050399045,0.0004231256364880646,0.5642809080681421,0.04643459148662196,0.013854265596983491,0.008735775174313884,0.001525113316030305,0.13002271253652584,Low Focus/Relaxation,-1.001481218677183,6.142425313794725,-3.951642728699816,-39.91277428940481,-34.66292838072759,5.893162610079379,-13.678025504434233,29.292611320429586,-6.484831609704994
04/29/2025 17:38:25,0.4223028571567104,0.006873080118508954,0.008840372542502289,0.013833401965198111,0.035155075395690696,0.4059368278527305,0.00046722730334844756,4.950721779131322e-05,0.0001040772792215055,0.0034914135793135516,0.40376397651677126,0.00037074513268184074,3.749795276376948e-05,0.0001407698905158613,0.009299460881772208,0.4067152746538422,0.00039313710570558274,3.198241472465842e-05,5.524576618207618e-05,0.0009095984477725326,0.4061568875648954,0.0004465747298168158,1.5982858611073543e-05,3.820220809363718e-05,0.005858711333211089,0.40418014474753017,0.0003699571028572957,2.661732111109867e-05,5.4625497306491485e-05,0.010046952918358184,0.4101516855609594,0.000554409384284065,0.00010700974967811951,9.967996417048349e-05,0.0006006614930398763,0.3974750309330887,0.00042924869324477844,2.947641349193256e-05,9.738120395109481e-06,0.013573161773215206,0.36357568366178983,0.0005565671397701026,8.572950103041413e-05,6.263741253982144e-05,0.095686169751911,0.4060923338654652,0.00036608387259475704,1.437856861120888e-05,3.228201767138525e-05,0.00398338770073887,0.4032495161839176,0.00038498546973946934,2.2942660516231694e-05,7.350760078623898e-06,0.007040108891057521,0.4064255040667331,0.00040263559573637325,1.465102951972215e-05,1.8719274286091623e-05,0.0027448083244005026,0.40718426214903064,0.0003821458363953957,5.629757495317518e-05,6.0560850489056944e-05,0.0014854475677150462,0.4079598141641891,0.0004025171784237036,2.0763196308642706e-05,4.9850018419153334e-05,0.0016320497169757895,0.4035161438806681,0.0004039814184483969,2.1163152768354984e-05,1.9955098260907567e-05,0.00732265793744521,0.4039135777757559,0.0004008309887856477,2.6854065135188724e-05,4.856937649334906e-05,0.01267639213077285,0.23695274022020313,Low Focus/Relaxation,13.802932573921813,-24.963421678923538,99.27905466183795,-48.82829824467915,22.055911480303198,76.30979848169964,35.409415601060076,-0.9539501256781463,21.513930343692728
